time,district,rainfall_mm
2023-04-02,Sindhudurg,0.0
2023-04-03,Sindhudurg,0.0
2023-04-04,Sindhudurg,0.0
2023-04-05,Sindhudurg,0.0
2023-04-06,Sindhudurg,0.0
2023-04-07,Sindhudurg,0.0
2023-04-08,Sindhudurg,0.0
2023-04-09,Sindhudurg,1.3502695560455322
2023-04-10,Sindhudurg,0.0
2023-04-11,Sindhudurg,0.0
2023-04-12,Sindhudurg,0.9001797437667847
2023-04-13,Sindhudurg,0.0
2023-04-14,Sindhudurg,0.0
2023-04-15,Sindhudurg,0.0
2023-04-16,Sindhudurg,0.0
2023-04-17,Sindhudurg,0.0
2023-04-18,Sindhudurg,0.0
2023-04-19,Sindhudurg,0.0
2023-04-20,Sindhudurg,0.0
2023-04-21,Sindhudurg,0.0
2023-04-22,Sindhudurg,0.0
2023-04-23,Sindhudurg,0.0
2023-04-24,Sindhudurg,0.0
2023-04-25,Sindhudurg,0.0
2023-04-26,Sindhudurg,0.0
2023-04-27,Sindhudurg,0.0
2023-04-28,Sindhudurg,0.0
2023-04-29,Sindhudurg,0.0
2023-04-30,Sindhudurg,0.0
2023-05-01,Sindhudurg,0.0
2023-05-02,Sindhudurg,0.0
2023-05-03,Sindhudurg,0.0
2023-05-04,Sindhudurg,0.0
2023-05-05,Sindhudurg,0.0
2023-05-06,Sindhudurg,0.0
2023-05-07,Sindhudurg,0.0
2023-05-08,Sindhudurg,0.0
2023-05-09,Sindhudurg,8.04481029510498
2023-05-10,Sindhudurg,4.213995456695557
2023-05-11,Sindhudurg,0.0
2023-05-12,Sindhudurg,6.847742557525635
2023-05-13,Sindhudurg,0.0
2023-05-14,Sindhudurg,0.0
2023-05-15,Sindhudurg,0.0
2023-05-16,Sindhudurg,0.0
2023-05-17,Sindhudurg,0.0
2023-05-18,Sindhudurg,0.0
2023-05-19,Sindhudurg,0.0
2023-05-20,Sindhudurg,0.0
2023-05-21,Sindhudurg,0.0
2023-05-22,Sindhudurg,0.0
2023-05-23,Sindhudurg,0.0
2023-05-24,Sindhudurg,0.0
2023-05-25,Sindhudurg,0.0
2023-05-26,Sindhudurg,0.0
2023-05-27,Sindhudurg,0.0
2023-05-28,Sindhudurg,0.0
2023-05-29,Sindhudurg,0.0
2023-05-30,Sindhudurg,0.0
2023-05-31,Sindhudurg,12.775569915771484
2023-06-01,Sindhudurg,0.0
2023-06-02,Sindhudurg,0.0
2023-06-03,Sindhudurg,0.0
2023-06-04,Sindhudurg,0.0
2023-06-05,Sindhudurg,0.0
2023-06-06,Sindhudurg,0.0
2023-06-07,Sindhudurg,0.0
2023-06-08,Sindhudurg,0.17452555894851685
2023-06-09,Sindhudurg,0.0
2023-06-10,Sindhudurg,0.8377225995063782
2023-06-11,Sindhudurg,5.275238513946533
2023-06-12,Sindhudurg,6.7427568435668945
2023-06-13,Sindhudurg,4.011075019836426
2023-06-14,Sindhudurg,2.1169564723968506
2023-06-15,Sindhudurg,2.0416975021362305
2023-06-16,Sindhudurg,0.0
2023-06-17,Sindhudurg,4.2011895179748535
2023-06-18,Sindhudurg,18.300806045532227
2023-06-19,Sindhudurg,0.6001198291778564
2023-06-20,Sindhudurg,0.0
2023-06-21,Sindhudurg,0.0
2023-06-22,Sindhudurg,0.0
2023-06-23,Sindhudurg,0.0
2023-06-24,Sindhudurg,34.39299011230469
2023-06-25,Sindhudurg,86.84913635253906
2023-06-26,Sindhudurg,47.42319107055664
2023-06-27,Sindhudurg,21.615936279296875
2023-06-28,Sindhudurg,49.3987922668457
2023-06-29,Sindhudurg,49.9400749206543
2023-06-30,Sindhudurg,57.73521423339844
2023-07-01,Sindhudurg,33.3482551574707
2023-07-02,Sindhudurg,58.53928756713867
2023-07-03,Sindhudurg,56.19403839111328
2023-07-04,Sindhudurg,18.999177932739258
2023-07-05,Sindhudurg,31.378328323364258
2023-07-06,Sindhudurg,87.10774993896484
2023-07-07,Sindhudurg,69.37689971923828
2023-07-08,Sindhudurg,67.31686401367188
2023-07-09,Sindhudurg,58.16907501220703
2023-07-10,Sindhudurg,32.50035858154297
2023-07-11,Sindhudurg,21.035249710083008
2023-07-12,Sindhudurg,12.158818244934082
2023-07-13,Sindhudurg,11.480924606323242
2023-07-14,Sindhudurg,78.49836730957031
2023-07-15,Sindhudurg,24.63414764404297
2023-07-16,Sindhudurg,37.76506423950195
2023-07-17,Sindhudurg,45.06669616699219
2023-07-18,Sindhudurg,52.44294738769531
2023-07-19,Sindhudurg,102.32608795166016
2023-07-20,Sindhudurg,70.53240203857422
2023-07-21,Sindhudurg,109.7616958618164
2023-07-22,Sindhudurg,84.75595092773438
2023-07-23,Sindhudurg,104.0881576538086
2023-07-24,Sindhudurg,108.98545837402344
2023-07-25,Sindhudurg,42.52446365356445
2023-07-26,Sindhudurg,76.41148376464844
2023-07-27,Sindhudurg,89.89500427246094
2023-07-28,Sindhudurg,58.48789978027344
2023-07-29,Sindhudurg,21.62969398498535
2023-07-30,Sindhudurg,22.690509796142578
2023-07-31,Sindhudurg,24.986835479736328
2023-08-01,Sindhudurg,22.92039680480957
2023-08-02,Sindhudurg,35.620296478271484
2023-08-03,Sindhudurg,28.048715591430664
2023-08-04,Sindhudurg,17.02492332458496
2023-08-05,Sindhudurg,21.234031677246094
2023-08-06,Sindhudurg,21.018978118896484
2023-08-07,Sindhudurg,16.652751922607422
2023-08-08,Sindhudurg,12.276905059814453
2023-08-09,Sindhudurg,14.8788480758667
2023-08-10,Sindhudurg,7.00217342376709
2023-08-11,Sindhudurg,5.1194167137146
2023-08-12,Sindhudurg,1.0386415719985962
2023-08-13,Sindhudurg,3.8010592460632324
2023-08-14,Sindhudurg,3.1362788677215576
2023-08-15,Sindhudurg,0.4861111342906952
2023-08-16,Sindhudurg,0.0
2023-08-17,Sindhudurg,3.079332113265991
2023-08-18,Sindhudurg,5.99281644821167
2023-08-19,Sindhudurg,7.918346881866455
2023-08-20,Sindhudurg,4.169742584228516
2023-08-21,Sindhudurg,4.007177352905273
2023-08-22,Sindhudurg,1.956692099571228
2023-08-23,Sindhudurg,0.0
2023-08-24,Sindhudurg,0.2198401838541031
2023-08-25,Sindhudurg,14.463895797729492
2023-08-26,Sindhudurg,36.04725646972656
2023-08-27,Sindhudurg,0.0
2023-08-28,Sindhudurg,4.388792037963867
2023-08-29,Sindhudurg,5.265923023223877
2023-08-30,Sindhudurg,11.471138954162598
2023-08-31,Sindhudurg,1.306296944618225
2023-09-01,Sindhudurg,0.0
2023-09-02,Sindhudurg,4.115535736083984
2023-09-03,Sindhudurg,2.2604215145111084
2023-09-04,Sindhudurg,6.033565521240234
2023-09-05,Sindhudurg,0.6399270296096802
2023-09-06,Sindhudurg,0.71625155210495
2023-09-07,Sindhudurg,2.727719783782959
2023-09-08,Sindhudurg,19.793119430541992
2023-09-09,Sindhudurg,44.463191986083984
2023-09-10,Sindhudurg,42.88286590576172
2023-09-11,Sindhudurg,6.88326358795166
2023-09-12,Sindhudurg,12.899341583251953
2023-09-13,Sindhudurg,3.4796409606933594
2023-09-14,Sindhudurg,2.715634346008301
2023-09-15,Sindhudurg,2.050271511077881
2023-09-16,Sindhudurg,9.403238296508789
2023-09-17,Sindhudurg,8.647833824157715
2023-09-18,Sindhudurg,17.0755558013916
2023-09-19,Sindhudurg,30.740684509277344
2023-09-20,Sindhudurg,21.16243553161621
2023-09-21,Sindhudurg,33.102699279785156
2023-09-22,Sindhudurg,26.369638442993164
2023-09-23,Sindhudurg,20.679975509643555
2023-09-24,Sindhudurg,9.313435554504395
2023-09-25,Sindhudurg,18.4099063873291
2023-09-26,Sindhudurg,17.079059600830078
2023-09-27,Sindhudurg,22.785646438598633
2023-09-28,Sindhudurg,12.191935539245605
2023-09-29,Sindhudurg,4.543667316436768
2023-09-30,Sindhudurg,22.378751754760742
2023-10-01,Sindhudurg,26.957448959350586
2023-10-02,Sindhudurg,19.945276260375977
2023-10-03,Sindhudurg,0.0
2023-10-04,Sindhudurg,0.0
2023-10-05,Sindhudurg,0.0
2023-10-06,Sindhudurg,0.0
2023-10-07,Sindhudurg,0.0
2023-10-08,Sindhudurg,0.0
2023-10-09,Sindhudurg,0.0
2023-10-10,Sindhudurg,0.0
2023-10-11,Sindhudurg,19.83094596862793
2023-10-12,Sindhudurg,16.465221405029297
2023-10-13,Sindhudurg,1.5134215354919434
2023-10-14,Sindhudurg,3.4455909729003906
2023-10-15,Sindhudurg,0.0
2023-10-16,Sindhudurg,21.806915283203125
2023-10-17,Sindhudurg,2.7905123233795166
2023-10-18,Sindhudurg,14.41262435913086
2023-10-19,Sindhudurg,0.48867151141166687
2023-10-20,Sindhudurg,0.0
2023-10-21,Sindhudurg,0.0
2023-10-22,Sindhudurg,0.45008987188339233
2023-10-23,Sindhudurg,0.0
2023-10-24,Sindhudurg,0.0
2023-10-25,Sindhudurg,0.0
2023-10-26,Sindhudurg,0.0
2023-10-27,Sindhudurg,0.0
2023-10-28,Sindhudurg,0.0
2023-10-29,Sindhudurg,0.0
2023-10-30,Sindhudurg,0.0
2023-10-31,Sindhudurg,0.11635036766529083
2023-11-01,Sindhudurg,0.0
2023-11-02,Sindhudurg,0.0
2023-11-03,Sindhudurg,0.0
2023-11-04,Sindhudurg,0.0
2023-11-05,Sindhudurg,0.0
2023-11-06,Sindhudurg,0.0
2023-11-07,Sindhudurg,0.0
2023-11-08,Sindhudurg,3.9794094562530518
2023-11-09,Sindhudurg,0.2210657000541687
2023-11-10,Sindhudurg,0.0
2023-11-11,Sindhudurg,0.0
2023-11-12,Sindhudurg,0.0
2023-11-13,Sindhudurg,0.0
2023-11-14,Sindhudurg,0.0
2023-11-15,Sindhudurg,0.0
2023-11-16,Sindhudurg,0.0
2023-11-17,Sindhudurg,0.0
2023-11-18,Sindhudurg,0.0
2023-11-19,Sindhudurg,0.0
2023-11-20,Sindhudurg,0.0
2023-11-21,Sindhudurg,0.0
2023-11-22,Sindhudurg,0.0
2023-11-23,Sindhudurg,0.0
2023-11-24,Sindhudurg,1.593999981880188
2023-11-25,Sindhudurg,1.163503646850586
2023-11-26,Sindhudurg,1.5474598407745361
2023-11-27,Sindhudurg,0.0
2023-11-28,Sindhudurg,0.0
2023-11-29,Sindhudurg,0.0
2023-11-30,Sindhudurg,0.0
2023-12-01,Sindhudurg,0.0
2023-12-02,Sindhudurg,0.0
2023-12-03,Sindhudurg,0.0
2023-12-04,Sindhudurg,0.0
2023-12-05,Sindhudurg,0.0
2023-12-06,Sindhudurg,0.0
2023-12-07,Sindhudurg,0.0
2023-12-08,Sindhudurg,0.0
2023-12-09,Sindhudurg,0.0
2023-12-10,Sindhudurg,0.0
2023-12-11,Sindhudurg,0.0
2023-12-12,Sindhudurg,0.0
2023-12-13,Sindhudurg,0.0
2023-12-14,Sindhudurg,0.0
2023-12-15,Sindhudurg,0.0
2023-12-16,Sindhudurg,0.0
2023-12-17,Sindhudurg,0.0
2023-12-18,Sindhudurg,0.0
2023-12-19,Sindhudurg,0.0
2023-12-20,Sindhudurg,0.0
2023-12-21,Sindhudurg,0.0
2023-12-22,Sindhudurg,0.0
2023-12-23,Sindhudurg,0.0
2023-12-24,Sindhudurg,0.0
2023-12-25,Sindhudurg,0.0
2023-12-26,Sindhudurg,0.0
2023-12-27,Sindhudurg,0.0
2023-12-28,Sindhudurg,0.0
2023-12-29,Sindhudurg,0.0
2023-12-30,Sindhudurg,0.0
2023-12-31,Sindhudurg,0.0
2019-01-01,Palghar,0.0
2019-01-02,Palghar,0.0
2019-01-03,Palghar,0.0
2019-01-04,Palghar,0.0
2019-01-05,Palghar,0.0
2019-01-06,Palghar,0.0
2019-01-07,Palghar,0.0
2019-01-08,Palghar,0.0
2019-01-09,Palghar,0.0
2019-01-10,Palghar,0.0
2019-01-11,Palghar,0.0
2019-01-12,Palghar,0.0
2019-01-13,Palghar,0.0
2019-01-14,Palghar,0.0
2019-01-15,Palghar,0.0
2019-01-16,Palghar,0.0
2019-01-17,Palghar,0.0
2019-01-18,Palghar,0.0
2019-01-19,Palghar,0.0
2019-01-20,Palghar,0.0
2019-01-21,Palghar,0.0
2019-01-22,Palghar,0.0
2019-01-23,Palghar,0.0
2019-01-24,Palghar,0.0
2019-01-25,Palghar,0.0
2019-01-26,Palghar,0.0
2019-01-27,Palghar,0.0
2019-01-28,Palghar,0.0
2019-01-29,Palghar,0.0
2019-01-30,Palghar,0.0
2019-01-31,Palghar,0.0
2019-02-01,Palghar,0.0
2019-02-02,Palghar,0.0
2019-02-03,Palghar,0.0
2019-02-04,Palghar,0.0
2019-02-05,Palghar,0.0
2019-02-06,Palghar,0.0
2019-02-07,Palghar,0.0
2019-02-08,Palghar,0.0
2019-02-09,Palghar,0.0
2019-02-10,Palghar,0.0
2019-02-11,Palghar,0.0
2019-02-12,Palghar,0.0
2019-02-13,Palghar,0.0
2019-02-14,Palghar,0.0
2019-02-15,Palghar,0.0
2019-02-16,Palghar,0.0
2019-02-17,Palghar,0.0
2019-02-18,Palghar,0.0
2019-02-19,Palghar,0.0
2019-02-20,Palghar,0.0
2019-02-21,Palghar,0.0
2019-02-22,Palghar,0.0
2019-02-23,Palghar,0.0
2019-02-24,Palghar,0.0
2019-02-25,Palghar,0.0
2019-02-26,Palghar,0.0
2019-02-27,Palghar,0.0
2019-02-28,Palghar,0.0
2019-03-01,Palghar,0.0
2019-03-02,Palghar,0.0
2019-03-03,Palghar,0.0
2019-03-04,Palghar,0.0
2019-03-05,Palghar,0.0
2019-03-06,Palghar,0.0
2019-03-07,Palghar,0.0
2019-03-08,Palghar,0.0
2019-03-09,Palghar,0.0
2019-03-10,Palghar,0.0
2019-03-11,Palghar,0.0
2019-03-12,Palghar,0.0
2019-03-13,Palghar,0.0
2019-03-14,Palghar,0.0
2019-03-15,Palghar,0.0
2019-03-16,Palghar,0.0
2019-03-17,Palghar,0.0
2019-03-18,Palghar,0.0
2019-03-19,Palghar,0.0
2019-03-20,Palghar,0.0
2019-03-21,Palghar,0.0
2019-03-22,Palghar,0.0
2019-03-23,Palghar,0.0
2019-03-24,Palghar,0.0
2019-03-25,Palghar,0.0
2019-03-26,Palghar,0.0
2019-03-27,Palghar,0.0
2019-03-28,Palghar,0.0
2019-03-29,Palghar,0.0
2019-03-30,Palghar,0.0
2019-03-31,Palghar,0.0
2019-04-01,Palghar,0.0
2019-04-02,Palghar,0.0
2019-04-03,Palghar,0.0
2019-04-04,Palghar,0.0
2019-04-05,Palghar,0.0
2019-04-06,Palghar,0.0
2019-04-07,Palghar,0.0
2019-04-08,Palghar,0.0
2019-04-09,Palghar,0.0
2019-04-10,Palghar,0.0
2019-04-11,Palghar,0.0
2019-04-12,Palghar,0.0
2019-04-13,Palghar,0.0
2019-04-14,Palghar,0.0
2019-04-15,Palghar,0.0
2019-04-16,Palghar,0.0
2019-04-17,Palghar,0.0
2019-04-18,Palghar,0.0
2019-04-19,Palghar,0.0
2019-04-20,Palghar,0.0
2019-04-21,Palghar,0.0
2019-04-22,Palghar,0.0
2019-04-23,Palghar,0.0
2019-04-24,Palghar,0.0
2019-04-25,Palghar,0.0
2019-04-26,Palghar,0.0
2019-04-27,Palghar,0.0
2019-04-28,Palghar,0.0
2019-04-29,Palghar,0.0
2019-04-30,Palghar,0.0
2019-05-01,Palghar,0.0
2019-05-02,Palghar,0.0
2019-05-03,Palghar,0.0
2019-05-04,Palghar,0.0
2019-05-05,Palghar,0.0
2019-05-06,Palghar,0.0
2019-05-07,Palghar,0.0
2019-05-08,Palghar,0.0
2019-05-09,Palghar,0.0
2019-05-10,Palghar,0.0
2019-05-11,Palghar,0.0
2019-05-12,Palghar,0.0
2019-05-13,Palghar,0.0
2019-05-14,Palghar,0.0
2019-05-15,Palghar,0.0
2019-05-16,Palghar,0.0
2019-05-17,Palghar,0.0
2019-05-18,Palghar,0.0
2019-05-19,Palghar,0.0
2019-05-20,Palghar,0.0
2019-05-21,Palghar,0.0
2019-05-22,Palghar,0.0
2019-05-23,Palghar,0.0
2019-05-24,Palghar,0.0
2019-05-25,Palghar,0.0
2019-05-26,Palghar,0.0
2019-05-27,Palghar,0.0
2019-05-28,Palghar,0.0
2019-05-29,Palghar,0.0
2019-05-30,Palghar,0.0
2019-05-31,Palghar,0.0
2019-06-01,Palghar,0.0
2019-06-02,Palghar,0.0
2019-06-03,Palghar,0.0
2019-06-04,Palghar,0.0
2019-06-05,Palghar,0.0
2019-06-06,Palghar,0.0
2019-06-07,Palghar,0.0
2019-06-08,Palghar,0.0
2019-06-09,Palghar,0.0
2019-06-10,Palghar,0.0
2019-06-11,Palghar,2.4571218490600586
2019-06-12,Palghar,1.0262188911437988
2019-06-13,Palghar,15.388999938964844
2019-06-14,Palghar,10.874728202819824
2019-06-15,Palghar,39.99337387084961
2019-06-16,Palghar,4.401931285858154
2019-06-17,Palghar,1.7500171661376953
2019-06-18,Palghar,1.4108918905258179
2019-06-19,Palghar,14.396245956420898
2019-06-20,Palghar,2.5672202110290527
2019-06-21,Palghar,0.0
2019-06-22,Palghar,0.0
2019-06-23,Palghar,0.0
2019-06-24,Palghar,0.0
2019-06-25,Palghar,8.58266544342041
2019-06-26,Palghar,1.0853015184402466
2019-06-27,Palghar,6.998441696166992
2019-06-28,Palghar,13.213210105895996
2019-06-29,Palghar,393.8091735839844
2019-06-30,Palghar,37.602577209472656
2019-07-01,Palghar,316.7294006347656
2019-07-02,Palghar,331.5201721191406
2019-07-03,Palghar,70.99768829345703
2019-07-04,Palghar,8.722838401794434
2019-07-05,Palghar,38.53892517089844
2019-07-06,Palghar,54.219905853271484
2019-07-07,Palghar,79.37428283691406
2019-07-08,Palghar,11.542019844055176
2019-07-09,Palghar,33.45957946777344
2019-07-10,Palghar,4.026082992553711
2019-07-11,Palghar,69.85237884521484
2019-07-12,Palghar,13.546710968017578
2019-07-13,Palghar,6.46171236038208
2019-07-14,Palghar,35.21372985839844
2019-07-15,Palghar,12.68195629119873
2019-07-16,Palghar,1.0042041540145874
2019-07-17,Palghar,2.733893871307373
2019-07-18,Palghar,6.390357494354248
2019-07-19,Palghar,0.7726512551307678
2019-07-20,Palghar,0.7014976739883423
2019-07-21,Palghar,31.871978759765625
2019-07-22,Palghar,21.788394927978516
2019-07-23,Palghar,0.41678813099861145
2019-07-24,Palghar,66.25889587402344
2019-07-25,Palghar,167.9062957763672
2019-07-26,Palghar,29.5799560546875
2019-07-27,Palghar,11.520012855529785
2019-07-28,Palghar,11.810230255126953
2019-07-29,Palghar,10.989435195922852
2019-07-30,Palghar,64.08306884765625
2019-07-31,Palghar,127.93087768554688
2019-08-01,Palghar,33.31259536743164
2019-08-02,Palghar,29.998878479003906
2019-08-03,Palghar,222.00228881835938
2019-08-04,Palghar,182.29788208007812
2019-08-05,Palghar,42.07637023925781
2019-08-06,Palghar,11.264373779296875
2019-08-07,Palghar,19.74717903137207
2019-08-08,Palghar,2.351731061935425
2019-08-09,Palghar,9.602418899536133
2019-08-10,Palghar,7.103385925292969
2019-08-11,Palghar,2.090040683746338
2019-08-12,Palghar,11.24510669708252
2019-08-13,Palghar,9.871976852416992
2019-08-14,Palghar,4.566042423248291
2019-08-15,Palghar,5.351402282714844
2019-08-16,Palghar,9.655678749084473
2019-08-17,Palghar,6.500082015991211
2019-08-18,Palghar,2.3819026947021484
2019-08-19,Palghar,6.351558208465576
2019-08-20,Palghar,1.2783929109573364
2019-08-21,Palghar,1.7640444040298462
2019-08-22,Palghar,4.604996204376221
2019-08-23,Palghar,9.259038925170898
2019-08-24,Palghar,2.752077579498291
2019-08-25,Palghar,8.717277526855469
2019-08-26,Palghar,4.413897514343262
2019-08-27,Palghar,2.515725612640381
2019-08-28,Palghar,0.5258022546768188
2019-08-29,Palghar,4.199927806854248
2019-08-30,Palghar,0.18450124561786652
2019-08-31,Palghar,17.649402618408203
2019-09-01,Palghar,21.994186401367188
2019-09-02,Palghar,43.17453384399414
2019-09-03,Palghar,24.89557647705078
2019-09-04,Palghar,112.21292114257812
2019-09-05,Palghar,107.19026184082031
2019-09-06,Palghar,24.774412155151367
2019-09-07,Palghar,32.674922943115234
2019-09-08,Palghar,191.73915100097656
2019-09-09,Palghar,63.71321487426758
2019-09-10,Palghar,22.317058563232422
2019-09-11,Palghar,94.53136444091797
2019-09-12,Palghar,25.63285255432129
2019-09-13,Palghar,12.620537757873535
2019-09-14,Palghar,6.177956581115723
2019-09-15,Palghar,216.40438842773438
2019-09-16,Palghar,56.60716247558594
2019-09-17,Palghar,26.996841430664062
2019-09-18,Palghar,34.23710632324219
2019-09-19,Palghar,16.58121681213379
2019-09-20,Palghar,40.546138763427734
2019-09-21,Palghar,14.939203262329102
2019-09-22,Palghar,1.9027642011642456
2019-09-23,Palghar,0.0
2019-09-24,Palghar,0.0
2019-09-25,Palghar,5.5291290283203125
2019-09-26,Palghar,5.781123161315918
2019-09-27,Palghar,23.74979591369629
2019-09-28,Palghar,3.7612733840942383
2019-09-29,Palghar,4.205620288848877
2019-09-30,Palghar,18.661100387573242
2019-10-01,Palghar,8.380605697631836
2019-10-02,Palghar,6.948149681091309
2019-10-03,Palghar,0.1519421935081482
2019-10-04,Palghar,0.2821783721446991
2019-10-05,Palghar,1.1348694562911987
2019-10-06,Palghar,2.0836949348449707
2019-10-07,Palghar,0.5427054762840271
2019-10-08,Palghar,0.0
2019-10-09,Palghar,0.10371267050504684
2019-10-10,Palghar,1.0597000122070312
2019-10-11,Palghar,0.0
2019-10-12,Palghar,0.5013003945350647
2019-10-13,Palghar,0.0
2019-10-14,Palghar,0.0
2019-10-15,Palghar,0.0
2019-10-16,Palghar,0.0
2019-10-17,Palghar,0.0
2019-10-18,Palghar,0.0
2019-10-19,Palghar,0.0
2019-10-20,Palghar,0.3003620505332947
2019-10-21,Palghar,0.6045070290565491
2019-10-22,Palghar,0.5065693259239197
2019-10-23,Palghar,4.78956937789917
2019-10-24,Palghar,4.902083873748779
2019-10-25,Palghar,2.239712715148926
2019-10-26,Palghar,3.169497013092041
2019-10-27,Palghar,0.2533254325389862
2019-10-28,Palghar,0.0
2019-10-29,Palghar,2.3502683639526367
2019-10-30,Palghar,5.222818374633789
2019-10-31,Palghar,0.0
2019-11-01,Palghar,0.0
2019-11-02,Palghar,32.82896041870117
2019-11-03,Palghar,0.7814494371414185
2019-11-04,Palghar,0.0
2019-11-05,Palghar,0.0
2019-11-06,Palghar,0.0
2019-11-07,Palghar,0.0
2019-11-08,Palghar,16.484861373901367
2019-11-09,Palghar,19.04729461669922
2019-11-10,Palghar,0.0
2019-11-11,Palghar,0.0
2019-11-12,Palghar,0.0
2019-11-13,Palghar,0.0
2019-11-14,Palghar,0.0
2019-11-15,Palghar,0.0
2019-11-16,Palghar,0.0
2019-11-17,Palghar,0.0
2019-11-18,Palghar,0.0
2019-11-19,Palghar,0.0
2019-11-20,Palghar,0.0
2019-11-21,Palghar,0.0
2019-11-22,Palghar,0.0
2019-11-23,Palghar,0.0
2019-11-24,Palghar,0.0
2019-11-25,Palghar,0.0
2019-11-26,Palghar,0.0
2019-11-27,Palghar,0.0
2019-11-28,Palghar,0.0
2019-11-29,Palghar,0.0
2019-11-30,Palghar,0.0
2019-12-01,Palghar,0.0
2019-12-02,Palghar,0.0
2019-12-03,Palghar,0.0
2019-12-04,Palghar,0.0
2019-12-05,Palghar,0.0
2019-12-06,Palghar,0.7067542672157288
2019-12-07,Palghar,0.0
2019-12-08,Palghar,0.0
2019-12-09,Palghar,0.0
2019-12-10,Palghar,0.0
2019-12-11,Palghar,0.0
2019-12-12,Palghar,0.0
2019-12-13,Palghar,0.0
2019-12-14,Palghar,0.0
2019-12-15,Palghar,0.0
2019-12-16,Palghar,0.0
2019-12-17,Palghar,0.0
2019-12-18,Palghar,0.0
2019-12-19,Palghar,0.0
2019-12-20,Palghar,0.0
2019-12-21,Palghar,0.0
2019-12-22,Palghar,0.0
2019-12-23,Palghar,0.0
2019-12-24,Palghar,0.0
2019-12-25,Palghar,0.0
2019-12-26,Palghar,0.0
2019-12-27,Palghar,0.0
2019-12-28,Palghar,0.0
2019-12-29,Palghar,0.0
2019-12-30,Palghar,0.0
2019-12-31,Palghar,0.0
2020-01-01,Palghar,0.0
2020-01-02,Palghar,0.0
2020-01-03,Palghar,0.0
2020-01-04,Palghar,0.0
2020-01-05,Palghar,0.0
2020-01-06,Palghar,0.0
2020-01-07,Palghar,0.0
2020-01-08,Palghar,0.0
2020-01-09,Palghar,0.0
2020-01-10,Palghar,0.0
2020-01-11,Palghar,0.0
2020-01-12,Palghar,0.0
2020-01-13,Palghar,0.0
2020-01-14,Palghar,0.0
2020-01-15,Palghar,0.0
2020-01-16,Palghar,0.0
2020-01-17,Palghar,0.0
2020-01-18,Palghar,0.0
2020-01-19,Palghar,0.0
2020-01-20,Palghar,0.0
2020-01-21,Palghar,0.0
2020-01-22,Palghar,0.0
2020-01-23,Palghar,0.0
2020-01-24,Palghar,0.0
2020-01-25,Palghar,0.0
2020-01-26,Palghar,0.0
2020-01-27,Palghar,0.0
2020-01-28,Palghar,0.0
2020-01-29,Palghar,0.0
2020-01-30,Palghar,0.0
2020-01-31,Palghar,0.0
2020-02-01,Palghar,0.0
2020-02-02,Palghar,0.0
2020-02-03,Palghar,0.0
2020-02-04,Palghar,0.0
2020-02-05,Palghar,0.0
2020-02-06,Palghar,0.0
2020-02-07,Palghar,0.0
2020-02-08,Palghar,0.0
2020-02-09,Palghar,0.0
2020-02-10,Palghar,0.0
2020-02-11,Palghar,0.0
2020-02-12,Palghar,0.0
2020-02-13,Palghar,0.0
2020-02-14,Palghar,0.0
2020-02-15,Palghar,0.0
2020-02-16,Palghar,0.0
2020-02-17,Palghar,0.0
2020-02-18,Palghar,0.0
2020-02-19,Palghar,0.0
2020-02-20,Palghar,0.0
2020-02-21,Palghar,0.0
2020-02-22,Palghar,0.0
2020-02-23,Palghar,0.0
2020-02-24,Palghar,0.0
2020-02-25,Palghar,0.0
2020-02-26,Palghar,0.0
2020-02-27,Palghar,0.0
2020-02-28,Palghar,0.0
2020-02-29,Palghar,0.0
2020-03-01,Palghar,0.0
2020-03-02,Palghar,0.0
2020-03-03,Palghar,0.0
2020-03-04,Palghar,0.0
2020-03-05,Palghar,0.0
2020-03-06,Palghar,0.0
2020-03-07,Palghar,0.0
2020-03-08,Palghar,0.0
2020-03-09,Palghar,0.0
2020-03-10,Palghar,0.0
2020-03-11,Palghar,0.0
2020-03-12,Palghar,0.0
2020-03-13,Palghar,0.0
2020-03-14,Palghar,0.0
2020-03-15,Palghar,0.0
2020-03-16,Palghar,0.0
2020-03-17,Palghar,0.0
2020-03-18,Palghar,0.0
2020-03-19,Palghar,0.0
2020-03-20,Palghar,0.0
2020-03-21,Palghar,0.0
2020-03-22,Palghar,0.0
2020-03-23,Palghar,0.0
2020-03-24,Palghar,0.0
2020-03-25,Palghar,0.0
2020-03-26,Palghar,0.0
2020-03-27,Palghar,0.0
2020-03-28,Palghar,0.0
2020-03-29,Palghar,0.0
2020-03-30,Palghar,0.0
2020-03-31,Palghar,0.0
2020-04-01,Palghar,0.0
2020-04-02,Palghar,0.0
2020-04-03,Palghar,0.0
2020-04-04,Palghar,0.0
2020-04-05,Palghar,0.0
2020-04-06,Palghar,0.0
2020-04-07,Palghar,0.0
2020-04-08,Palghar,0.0
2020-04-09,Palghar,0.0
2020-04-10,Palghar,0.0
2020-04-11,Palghar,0.0
2020-04-12,Palghar,0.0
2020-04-13,Palghar,0.0
2020-04-14,Palghar,0.0
2020-04-15,Palghar,0.0
2020-04-16,Palghar,0.0
2020-04-17,Palghar,0.0
2020-04-18,Palghar,0.0
2020-04-19,Palghar,0.0
2020-04-20,Palghar,0.0
2020-04-21,Palghar,0.0
2020-04-22,Palghar,0.0
2020-04-23,Palghar,0.0
2020-04-24,Palghar,0.0
